Date,Store,Fuel_Price,CPI,Unemployment,Temperature_C,Weekly_Sales,Ave_Sales,Proph_Label,Label
2013-09-01,13,4.159603200011533,132.93578108077878,5.092429723645854,23.183446999503797,2058898.726603425,1989706.2763888899,Average,Above
2013-09-08,13,4.1976377283863195,132.96957087765006,5.108744825755757,21.944776714062506,1944736.8294381003,1989706.2763888899,Average,Above
2013-09-15,13,4.2167787685012925,133.00309202743477,5.086760783463231,21.36267172072927,1931757.514956432,1989706.2763888899,Average,Above
2013-09-22,13,4.217057937155055,133.0455104888261,5.020474630432027,20.630973923928163,2017969.1936158054,1989706.2763888899,Average,Above
2013-09-29,13,4.209186348883183,133.0947428083253,4.932919072547579,18.951677891364355,2092230.756428508,1989706.2763888899,Average,Below
2013-10-06,13,4.201759586838864,133.13869666658087,4.862469171973822,16.284189927488686,2072630.9913633768,1989706.2763888899,Average,Below
2013-10-13,13,4.19463306027806,133.1679754520327,4.836574728151676,13.389726423278073,2009829.6857600047,1989706.2763888899,Average,Below
2013-10-20,13,4.183797285762907,133.1852898926264,4.852834469607483,11.130236533725764,2020229.4976238855,1989706.2763888899,Average,Average
2013-10-27,13,4.168815245173509,133.2014262450771,4.882750729094628,9.687916554997457,2131773.2713037133,1989706.2763888899,Average,Average
2013-11-03,13,4.1529096531161045,133.22375676877442,4.8959833813028375,8.459146468090477,2246476.0333156,1989706.2763888899,Average,Average
2012-10-21,14,3.849881074887485,192.32093540926843,8.662671685042442,12.538117691641974,1695875.0485413338,2020978.4009790209,Below,Average
2012-10-28,14,3.836072838782113,192.27085233848598,8.673349690596408,10.56403477654034,1776495.707240501,2020978.4009790209,Average,Average
2012-11-04,14,3.8317307466737933,192.2063203084589,8.679945563834103,9.745630651499782,1863225.6021707486,2020978.4009790209,Average,Average
2012-11-11,14,3.8411679944797834,192.1379774454772,8.679082957493003,9.985215681752537,1909225.983440904,2020978.4009790209,Average,Average
2012-11-18,14,3.8546293561459786,192.08563696719727,8.676992935033198,9.872230366081231,1957456.6415510613,2020978.4009790209,Average,Average
2012-11-25,14,3.861462682694885,192.0691961978604,8.683741656096544,8.164485831597602,2106914.541496418,2020978.4009790209,Average,Average
2012-12-02,14,3.862202161753041,192.08866546201256,8.701159040064026,5.2373010816555885,2367867.248055844,2020978.4009790209,Above,Average
2012-12-09,14,3.8655153182683772,192.12301496628083,8.716881821883005,2.7601620533690667,2579163.5561957527,2020978.4009790209,Above,Below
2012-12-16,14,3.876585007690229,192.15598257780545,8.712879833690822,1.9196661578860732,2521519.2627274846,2020978.4009790209,Above,Below
2012-12-23,14,3.8933365739481336,192.19989267992244,8.682239152501719,2.234090613814024,2138833.7377997786,2020978.4009790209,Average,Below
2012-12-30,14,3.914074864255777,192.28553804893917,8.637853718441736,2.2857385670397767,1631199.993880443,2020978.4009790209,Below,Below
2013-01-06,14,3.9433524858903968,192.42543458778823,8.603228036214272,1.4116827839622754,1299653.8549917857,2020978.4009790209,Below,Below
2013-01-13,14,3.985642542718068,192.59232063274155,8.593381655916133,0.333096391201245,1288083.4815879122,2020978.4009790209,Below,Below
2013-01-20,14,4.034916057007059,192.7401643853577,8.604187619799134,0.10876876256434898,1481913.5692779685,2020978.4009790209,Below,Below
2013-01-27,14,4.076545374456904,192.8462472654927,8.619798524821169,0.8527922749620238,1653389.6436514703,2020978.4009790209,Below,Below
2013-02-03,14,4.102960866852038,192.92815621007716,8.62918738523067,1.8081852363657236,1682973.9026665657,2020978.4009790209,Below,Below
2013-02-10,14,4.124743486117315,193.0186519859119,8.634399049665433,2.5289506106704014,1627604.2346253556,2020978.4009790209,Below,Below
2013-02-17,14,4.16128658517128,193.12914028634083,8.643585482133147,3.507786852068984,1599553.0169676724,2020978.4009790209,Below,Below
2013-02-24,14,4.219259827979529,193.24204659783985,8.65888581088019,5.393068263401874,1626306.3549552262,2020978.4009790209,Below,Average
2013-03-03,14,4.2834951863895485,193.33501311390958,8.673617708770326,7.866728607286498,1649305.7839812513,2020978.4009790209,Below,Average
2013-03-10,14,4.331943009631094,193.40357526831886,8.681067506089406,9.761265432696028,1629738.481312728,2020978.4009790209,Below,Average
2013-03-17,14,4.358399618363102,193.45713359362284,8.683387215090221,10.391661777389018,1606980.964911742,2020978.4009790209,Below,Average
2013-03-24,14,4.377467153968596,193.50086820004339,8.689654761745151,10.434776626299074,1637938.260351224,2020978.4009790209,Below,Average
2013-03-31,14,4.4070105055552045,193.53269816492627,8.705519568794593,11.16977702266291,1708885.9977238483,2020978.4009790209,Below,Average
2013-04-07,14,4.4489979875119126,193.5591640355983,8.726744043391186,12.949475624461856,1742998.533387103,2020978.4009790209,Average,Below
2013-04-14,14,4.4895400352422685,193.60319778393009,8.743992753847737,14.79634924675516,1695877.5953160063,2020978.4009790209,Below,Below
2013-04-21,14,4.514840416787486,193.68410043344502,8.752951236402275,15.658575004496365,1615053.701102144,2020978.4009790209,Below,Below
2013-04-28,14,4.522249947262917,193.7886094952106,8.758119900216935,15.784275308411939,1586557.371220886,2020978.4009790209,Below,Below
2013-05-05,14,4.5151697248239815,193.8710413185021,8.766595116611786,16.487862770802625,1635964.5353106654,2020978.4009790209,Below,Below
2013-05-12,14,4.4926968692804214,193.8912260334409,8.779744089308222,18.55544538513527,1705723.2588554556,2020978.4009790209,Below,Below
2013-05-19,14,4.4503354025226685,193.8536968150104,8.792355553229164,21.227997607458374,1730184.0414414338,2020978.4009790209,Average,Average
2013-05-26,14,4.3909031697553935,193.80581779438026,8.799507287834539,23.01226391980172,1708650.5538506724,2020978.4009790209,Below,Average
2013-06-02,14,4.3291740679433595,193.79572135590743,8.802652006590579,23.3550019622055,1688383.178066065,2020978.4009790209,Below,Average
2013-06-09,14,4.2813876027727975,193.83352351651104,8.808136126772434,23.199981314267536,1690631.4033757688,2020978.4009790209,Below,Average
2013-06-16,14,4.251597451352542,193.89256217259515,8.82048321597114,23.83214916781002,1682139.5347323928,2020978.4009790209,Below,Average
2013-06-23,14,4.2325047602855665,193.94180054486628,8.838196748280255,25.44315544952292,1626495.2160475275,2020978.4009790209,Below,Average
2013-06-30,14,4.220054290558983,193.97077049014518,8.856012318916722,27.062786728944854,1540940.6899538566,2020978.4009790209,Below,Average
2013-07-07,14,4.222183891022893,193.98581860175116,8.870066827446292,27.760869327293435,1479987.8202718154,2020978.4009790209,Below,Average
2013-07-14,14,4.2484987903791485,193.99359275481774,8.880185666490249,27.571060875088037,1468781.756769321,2020978.4009790209,Below,Average
2013-07-21,14,4.292774561488594,193.9973057249797,8.887939640562099,27.140055222072807,1477157.0064959486,2020978.4009790209,Below,Average
2013-07-28,14,4.33191138102581,194.00627540289042,8.893979398674812,26.78344338786828,1468413.6310584375,2020978.4009790209,Below,Average
2013-08-04,14,4.3464121758951135,194.03776423437955,8.897894233450565,26.239961266428523,1453506.0599818972,2020978.4009790209,Below,Average
2013-08-11,14,4.340207719480598,194.10220246211125,8.89993984184222,25.306386212601648,1473104.018323835,2020978.4009790209,Below,Average
2013-08-18,14,4.336046649104259,194.1903732934737,8.901790974294421,24.31314123469066,1529910.391918743,2020978.4009790209,Below,Average
2013-08-25,14,4.350468651009112,194.28359291025802,8.905161897924618,23.70411756200696,1566679.769315436,2020978.4009790209,Below,Average
2013-09-01,14,4.376595437926191,194.37855763820548,8.909860226573265,23.32156339439623,1528973.8423800687,2020978.4009790209,Below,Average
2013-09-08,14,4.3939343430099465,194.49545187132716,8.913311361315413,22.479455259910477,1436591.059765617,2020978.4009790209,Below,Average
2013-09-15,14,4.392643908609997,194.6544095948888,8.912009206631321,20.83756627561649,1368322.2231625996,2020978.4009790209,Below,Average
2013-09-22,14,4.383475601653515,194.84425773386508,8.903961901708945,18.918306378696972,1373269.7545485909,2020978.4009790209,Below,Average
2013-09-29,14,4.38295361293737,195.02025100106044,8.890812163801877,17.492009450321568,1419125.9402858443,2020978.4009790209,Below,Average
2013-10-06,14,4.393188393457928,195.13614062780297,8.878136582259573,16.57036957632046,1442850.9101188756,2020978.4009790209,Below,Average
2013-10-13,14,4.400800499551629,195.1772277876124,8.872677895516512,15.371153231495185,1436213.6983597754,2020978.4009790209,Below,Average
2013-10-20,14,4.394871170603608,195.1616532071241,8.87732583308718,13.409695423627749,1452275.322716581,2020978.4009790209,Below,Average
2013-10-27,14,4.380892439846136,195.11518381267499,8.887844634106596,11.328063616717653,1525025.5658400916,2020978.4009790209,Below,Average
2013-11-03,14,4.3740707274746375,195.05261303021092,8.895672079649787,10.263838534476145,1615665.7341410744,2020978.4009790209,Below,Average
2012-10-21,15,4.031347305452702,138.75888702892277,8.056658159508274,10.093929270119038,537703.6238614579,623312.4749650349,Average,Average
2012-10-28,15,4.0145894875786645,138.65984666369505,8.062716965244345,8.18779737997679,563996.1052053564,623312.4749650349,Average,Average
2012-11-04,15,4.010879612366149,138.548533885021,8.061519423160032,7.54660660180816,626581.7687083497,623312.4749650349,Average,Average
2012-11-11,15,4.025397262495511,138.4331618282142,8.05046587884446,7.841661859349207,693669.0762278191,623312.4749650349,Average,Average
2012-11-18,15,4.046330550575034,138.32303646535237,8.035561809517562,7.453524032214379,747120.602297652,623312.4749650349,Above,Average
2012-11-25,15,4.059633743767997,138.23462569211054,8.026530540202366,5.307229115294203,803592.4843594051,623312.4749650349,Above,Average
2012-12-02,15,4.063313632133898,138.18454827169634,8.02754060811603,2.2240961565357638,879638.9623564925,623312.4749650349,Above,Average
2012-12-09,15,4.0653779620864805,138.17564629403185,8.031149630284554,0.0983034341235438,943394.077081808,623312.4749650349,Above,Average
2012-12-16,15,4.071748558882215,138.19276449264734,8.022594962028426,-0.2041025187387948,923184.1320619278,623312.4749650349,Above,Average
2012-12-23,15,4.08172345604413,138.21522898998214,7.99280171696797,0.2475719030494048,779906.1432305033,623312.4749650349,Above,Average
2012-12-30,15,4.095478817724134,138.23426752262853,7.948556120473287,-0.20528605991952453,566889.2116009715,623312.4749650349,Average,Average
2013-01-06,15,4.119977777124079,138.2578664929198,7.908768513350045,-1.8528959917666492,402069.4116650125,623312.4749650349,Below,Average
2013-01-13,15,4.161829064222778,138.29943625798737,7.888813370188843,-3.3770727357226225,370033.6279750048,623312.4749650349,Below,Average
2013-01-20,15,4.215263070476177,138.36368377525824,7.887914020743993,-3.5132867151597544,451547.9230429832,623312.4749650349,Below,Average
2013-01-27,15,4.263148083033372,138.44397025384984,7.892422857077188,-2.4980125810972904,551438.5528801872,623312.4749650349,Average,Average
2013-02-03,15,4.293802932196506,138.53082571142266,7.891288854983198,-1.556152074250603,591142.7198578579,623312.4749650349,Average,Average
2013-02-10,15,4.314727860987786,138.6196074930744,7.886745514045208,-1.1950775621759355,568556.2444838388,623312.4749650349,Average,Average
2013-02-17,15,4.3452275912496345,138.70942258498889,7.888723120578244,-0.5415540295376662,533360.2945701049,623312.4749650349,Average,Average
2013-02-24,15,4.394529880498244,138.79793821107435,7.900179838413926,1.4308925892037792,521470.8165317981,623312.4749650349,Below,Average
2013-03-03,15,4.450548741217904,138.88092793510884,7.9111353135334515,4.37929902747576,526377.4342568171,623312.4749650349,Below,Average
2013-03-10,15,4.492964077675347,138.95707618395446,7.9090582563535845,6.759497204258811,527569.5921818238,623312.4749650349,Below,Average
2013-03-17,15,4.515701313801523,139.03017280111692,7.893864710945658,7.532718607330412,526053.331900932,623312.4749650349,Below,Average
2013-03-24,15,4.532818301379099,139.10416958739955,7.879838512984388,7.312362176183374,538845.6104902014,623312.4749650349,Average,Average
2013-03-31,15,4.561694843783798,139.17700243436028,7.88155227716075,7.554855413622232,566280.5630014935,623312.4749650349,Average,Average
2013-04-07,15,4.6038363050721065,139.2419631756945,7.899261758087361,8.840713469307598,582834.2201889968,623312.4749650349,Average,Average
2013-04-14,15,4.644749550112799,139.29593450205817,7.919806169219848,10.384660391845213,567914.0481358382,623312.4749650349,Average,Average
2013-04-21,15,4.670290996178005,139.34400141832614,7.931262423196312,11.305584286652946,536490.6290600506,623312.4749650349,Average,Average
2013-04-28,15,4.6783027775622354,139.39330959901338,7.934389630765941,11.946844243554034,526683.4795814417,623312.4749650349,Below,Average
2013-05-05,15,4.673299744334294,139.4425123643573,7.9387045393360225,13.502713097089655,556347.9413547203,623312.4749650349,Average,Average
2013-05-12,15,4.654921402883093,139.48006533707408,7.949414495578644,16.39685284596618,601676.4742215647,623312.4749650349,Average,Average
2013-05-19,15,4.6176119660001325,139.49543506781706,7.961380694219708,19.485019601091235,624548.1649497403,623312.4749650349,Average,Average
2013-05-26,15,4.561944822765434,139.49206686547578,7.966669403951991,21.16451664001052,615258.6118072075,623312.4749650349,Average,Average
2013-06-02,15,4.501012139785376,139.4876975529277,7.965517893650397,21.117630403328217,599397.4382234061,623312.4749650349,Average,Average
2013-06-09,15,4.451420806818248,139.50052328580142,7.966922253998899,20.6315625002028,603259.4159625352,623312.4749650349,Average,Average
2013-06-16,15,4.419393593056993,139.53431643055458,7.978177951011207,21.157100038883986,622369.3346823928,623312.4749650349,Average,Average
2013-06-23,15,4.399796168731432,139.5759827006543,7.996078847626751,22.8249612991684,630306.8435999628,623312.4749650349,Average,Average
2013-06-30,15,4.3890185076778385,139.60618523735752,8.01013323196162,24.54745464562041,612822.3553443204,623312.4749650349,Average,Average
2013-07-07,15,4.3935914275886665,139.61251146409566,8.013650455298952,25.354587715412546,583150.0952923024,623312.4749650349,Average,Average
2013-07-14,15,4.421276544616912,139.5957165615018,8.009708510460488,25.27328927169237,562748.9457197792,623312.4749650349,Average,Average
2013-07-21,15,4.4651699916454985,139.5681224507483,8.005894795291926,24.88861027587816,556639.9276976874,623312.4749650349,Average,Average
2013-07-28,15,4.503101913967202,139.5481455523114,8.005138410578834,24.45238830734332,555089.7976505543,623312.4749650349,Average,Average
2013-08-04,15,4.517196396848359,139.55332149814035,8.003654462275092,23.773360006646534,554018.0258634816,623312.4749650349,Average,Average
2013-08-11,15,4.512319343575531,139.5926955370303,7.997442548773908,22.83819028364811,561223.0935734136,623312.4749650349,Average,Average
2013-08-18,15,4.510777221136529,139.66213899739074,7.988362561591241,22.06467323457616,578630.1953524837,623312.4749650349,Average,Average
2013-08-25,15,4.5277896162655935,139.74773341407794,7.982002224962463,21.708143157868147,588589.9769313168,623312.4749650349,Average,Average
2013-09-01,15,4.555520684963448,139.83657487288914,7.9800593697501565,21.290476469031173,569949.8185763494,623312.4749650349,Average,Average
2013-09-08,15,4.57380530317783,139.92549487656038,7.976673329583683,20.0311626027716,527537.835009799,623312.4749650349,Below,Average
2013-09-15,15,4.57414422575611,140.01799679604548,7.963451118158847,17.881842741826485,494453.1447255442,623312.4749650349,Below,Average
2013-09-22,15,4.568273384928448,140.1116041672372,7.938053732004121,15.778841651342974,497525.3487786753,623312.4749650349,Below,Average
2013-09-29,15,4.572042989094945,140.18959228123902,7.907551007082462,14.609431807217335,525679.4809846214,623312.4749650349,Below,Average
2013-10-06,15,4.585358310052902,140.22798487972491,7.883479261266327,14.108187428147604,542522.5275581056,623312.4749650349,Average,Average
2013-10-13,15,4.592862906372614,140.21238338654754,7.873411565614496,13.155614692919881,530982.2672302668,623312.4749650349,Average,Average
2013-10-20,15,4.5838667908782265,140.14784629086444,7.875990247428514,11.229952339522583,515633.2463816732,623312.4749650349,Below,Average
2013-10-27,15,4.566599378664232,140.05236731170592,7.882474109120213,9.193944413031216,533968.3315181464,623312.4749650349,Average,Average
2013-11-03,15,4.5596178497229225,139.94250683167314,7.88301652217476,8.298055522751131,592031.5981946022,623312.4749650349,Average,Average
2012-10-21,16,3.684408212871756,199.30352931879983,5.886178041941483,5.626564079531347,511582.0596264402,519247.7300699301,Average,Average
2012-10-28,16,3.6693011059781098,199.47004930020748,5.890945157148097,4.610855588126153,508651.4530162539,519247.7300699301,Average,Average
2012-11-04,16,3.652964497845983,199.62080860517926,5.8878909903023695,2.927269726058274,518534.20991368213,519247.7300699301,Average,Average
2012-11-11,16,3.6369039486389907,199.72990447408318,5.870467357220812,0.5806434997470049,533236.4503118014,519247.7300699301,Average,Average
2012-11-18,16,3.616049634500188,199.78945883045932,5.847263660994632,-1.4512285214873106,548146.5695176196,519247.7300699301,Average,Average
2012-11-25,16,3.5869405322619263,199.8242448748835,5.834901446307688,-2.268971179722873,578804.329115658,519247.7300699301,Average,Average
2012-12-02,16,3.5550081569942704,199.87825344268362,5.840137499881816,-2.054923652672482,644077.0797718422,519247.7300699301,Above,Average
2012-12-09,16,3.53019729963859,199.98477523831343,5.8475073979451135,-1.8727713889815296,730229.3178658965,519247.7300699301,Above,Average
2012-12-16,16,3.5164326315804284,200.14603290784385,5.827871433235156,-2.496340904157986,783369.47217319,519247.7300699301,Above,Average
2012-12-23,16,3.5092868880306365,200.33655503663175,5.7644144441400025,-3.604229269221197,751744.1218456852,519247.7300699301,Above,Average
2012-12-30,16,3.5051571314649985,200.5221240183272,5.672618354971411,-4.223879493463091,639667.2294935032,519247.7300699301,Above,Average
2013-01-06,16,3.5090228514755863,200.67687120940545,5.5922753453293765,-3.866054102918144,513236.1333206618,519247.7300699301,Average,Average
2013-01-13,16,3.528892568148505,200.7896749606866,5.555541964254769,-3.0478159283628283,445513.0350183394,519247.7300699301,Average,Average
2013-01-20,16,3.5631233986109283,200.86258551918988,5.560482029217472,-2.66648124809865,454603.9950029054,519247.7300699301,Average,Average
2013-01-27,16,3.5982014921659315,200.90600215492267,5.5762795929937505,-2.998058275929891,496702.86398951773,519247.7300699301,Average,Average
2013-02-03,16,3.622884150594988,200.93160529466388,5.574949533866878,-3.4369436815992778,517029.2999382919,519247.7300699301,Average,Average
2013-02-10,16,3.643259623811761,200.9447488373449,5.557002825974371,-3.1741006391577056,501740.90943781706,519247.7300699301,Average,Average
2013-02-17,16,3.67963697355408,200.94255625690124,5.545053005042655,-1.983510050432761,479266.56981138705,519247.7300699301,Average,Average
2013-02-24,16,3.7465062988895816,200.9220898199971,5.5537028355356455,-0.29896206726507835,479175.4892452007,519247.7300699301,Average,Average
2013-03-03,16,3.837098592284089,200.89202783913976,5.569308540834289,1.3458214469637086,499761.47412257217,519247.7300699301,Average,Average
2013-03-10,16,3.92936770844733,200.87386244536572,5.561923766632087,2.7915074692661905,516621.1726912103,519247.7300699301,Average,Average
2013-03-17,16,4.005885371857741,200.88721070500168,5.516504563270726,4.18304601128955,513437.22969481297,519247.7300699301,Average,Average
2013-03-24,16,4.06543205957941,200.9318724855679,5.449968813790552,5.598810717078512,495602.6468665553,519247.7300699301,Average,Average
2013-03-31,16,4.115870926495667,200.98572879011348,5.3965847650045164,6.884708239174241,475920.78748239257,519247.7300699301,Average,Average
2013-04-07,16,4.160367375033808,201.0224249420316,5.377757701203157,7.82812133599682,457365.3580167937,519247.7300699301,Average,Average
2013-04-14,16,4.194393501911294,201.03168513057807,5.386817519189831,8.387566221793064,436114.70683050173,519247.7300699301,Below,Average
2013-04-21,16,4.214477993209412,201.02247462330658,5.4011264811902615,8.727154134089522,416591.56502041186,519247.7300699301,Below,Average
2013-04-28,16,4.224225864683491,201.00863869291985,5.405219291018718,9.112258463659316,413720.81815836416,519247.7300699301,Below,Average
2013-05-05,16,4.228648212573176,200.9954442131443,5.4008538701909545,9.827307830974519,436888.1975295254,519247.7300699301,Below,Average
2013-05-12,16,4.225577279744213,200.9816850572964,5.397884637791512,11.10639277144243,476875.96815701615,519247.7300699301,Average,Average
2013-05-19,16,4.207965376322067,200.97121530587555,5.400505390043699,12.984367809279814,514308.94336471526,519247.7300699301,Average,Average
2013-05-26,16,4.175750347716524,200.97610070111327,5.404301943203484,15.162322833799953,539778.8169934521,519247.7300699301,Average,Average
2013-06-02,16,4.141134915514066,201.0053469869017,5.403763405000474,17.126918511038507,560295.1993206559,519247.7300699301,Average,Average
2013-06-09,16,4.117798217165486,201.05307191787625,5.398423539279577,18.53629402783386,584877.7362594754,519247.7300699301,Average,Average
2013-06-16,16,4.1056660944281385,201.10237604184346,5.390768749512263,19.501706222814477,609502.364604453,519247.7300699301,Above,Average
2013-06-23,16,4.090820219504518,201.1423617776152,5.381126303204501,20.406207004324926,621634.3574063522,519247.7300699301,Above,Average
2013-06-30,16,4.062673977893446,201.17893506166237,5.3676843482847385,21.41640578681102,617524.409126807,519247.7300699301,Above,Average
2013-07-07,16,4.028356589169529,201.22640705764059,5.3512594675257885,22.25740977551392,607988.8238397851,519247.7300699301,Above,Average
2013-07-14,16,4.005978440359306,201.28922292160215,5.3371158940402665,22.54920419422017,604268.3473192323,519247.7300699301,Above,Average
2013-07-21,16,4.003774818924927,201.3545532004085,5.329998434574363,22.304646349296885,603362.582977593,519247.7300699301,Above,Average
2013-07-28,16,4.010320738048497,201.40365080914458,5.328103045757262,21.94100901675268,593800.3349296848,519247.7300699301,Average,Average
2013-08-04,16,4.008623676814609,201.4288482940472,5.3240504676337626,21.742698917394897,574851.6967808406,519247.7300699301,Average,Average
2013-08-11,16,3.9978903893085183,201.4387444223057,5.312688878479778,21.445285967685916,562085.8808357961,519247.7300699301,Average,Average
2013-08-18,16,3.9964712889078102,201.44972045295154,5.296980098632862,20.52892340252224,568639.4293714685,519247.7300699301,Average,Average
2013-08-25,16,4.021241149428082,201.47658108150182,5.2849483482121,18.92864520926352,584846.7671189011,519247.7300699301,Average,Average
2013-09-01,16,4.066772662163107,201.53143887200162,5.280651353347389,17.26691534893405,584653.1474613671,519247.7300699301,Average,Average
2013-09-08,16,4.1083486495889865,201.62555004848045,5.278736481379158,16.21805095296909,554930.3677873638,519247.7300699301,Average,Average
2013-09-15,16,4.125390006170116,201.7646589852209,5.268307626513048,15.692849098155355,513174.4400332378,519247.7300699301,Average,Average
2013-09-22,16,4.119104826780072,201.9402754237727,5.242475491682546,14.851965188776786,490548.0500118231,519247.7300699301,Average,Average
2013-09-29,16,4.106386869447136,202.12990028496841,5.204988882738043,13.029698982741573,498817.2791203656,519247.7300699301,Average,Average
2013-10-06,16,4.099798828586529,202.3116021151669,5.16850878330574,10.530265782079985,519871.8112280725,519247.7300699301,Average,Average
2013-10-13,16,4.097219104349237,202.47988920650585,5.145975201465831,8.33067592342737,529147.1082036715,519247.7300699301,Average,Average
2013-10-20,16,4.089983240925688,202.6445077614083,5.141274739146842,6.985930128245879,523168.4878772676,519247.7300699301,Average,Average
2013-10-27,16,4.075700427357424,202.81144503060776,5.145927049672986,6.008347128930522,518306.9690618321,519247.7300699301,Average,Average
2013-11-03,16,4.0592531174214015,202.96699956042926,5.145139326800214,4.478326129665328,526160.2043837447,519247.7300699301,Average,Average
2012-10-21,17,3.7319618003671913,131.16873519301572,5.625264285584774,6.400076899146928,963668.5549315772,887375.9640972227,Average,Average
2012-10-28,17,3.7153049716054913,131.1786548617798,5.634880085666907,5.317898976784822,956048.5762627859,887375.9640972227,Average,Average
2012-11-04,17,3.700586412923534,131.19761643668244,5.626669949869578,3.9858615926308874,965869.5483059688,887375.9640972227,Average,Average
2012-11-11,17,3.688225133802895,131.22303592807094,5.5942768695274605,1.7529154747623563,997012.0203422313,887375.9640972227,Average,Average
2012-11-18,17,3.671303487922532,131.2475499338004,5.554043535800292,-0.7780661607952641,1038000.2563295132,887375.9640972227,Above,Above
2012-11-25,17,3.644957198932164,131.26952806368698,5.526328901738316,-2.3792417772013668,1082991.4655675178,887375.9640972227,Above,Above
2012-12-02,17,3.6141165588734863,131.29748548636604,5.5141660990897305,-2.6286173678476263,1130765.889768127,887375.9640972227,Above,Above
2012-12-09,17,3.5885781386097904,131.34480729777894,5.500173878609816,-2.4611164652497117,1162744.1028246558,887375.9640972227,Above,Above
2012-12-16,17,3.5715174568434955,131.42031897361505,5.463849042136593,-3.129485781492166,1140532.2351047064,887375.9640972227,Above,Above
2012-12-23,17,3.5571432096634665,131.52214006856101,5.401550243414558,-4.728843909427772,1043243.1585908105,887375.9640972227,Above,Above
2012-12-30,17,3.5415386743261235,131.63781213781746,5.3302120225338205,-6.007754309025732,906640.29716987,887375.9640972227,Average,Above
2013-01-06,17,3.5324145654274584,131.7496236073581,5.272759693283302,-5.743733862127585,809190.0080874885,887375.9640972227,Average,Above
2013-01-13,17,3.543177878164056,131.84299527049296,5.240126547368516,-4.1492870832289865,806141.4480433889,887375.9640972227,Average,Above
2013-01-20,17,3.576568627924713,131.914739160479,5.225675335198922,-2.705375305139448,878065.4072502102,887375.9640972227,Average,Above
2013-01-27,17,3.618361300420196,131.97581189912253,5.214332294544031,-2.5880824851119972,951620.7867587259,887375.9640972227,Average,Above
2013-02-03,17,3.6514745200845775,132.04427969249494,5.195813691291369,-3.427971657258164,971654.3276472087,887375.9640972227,Average,Above
2013-02-10,17,3.6759781571811385,132.13168096184526,5.170436017058472,-3.7365093765264352,946704.695538268,887375.9640972227,Average,Above
2013-02-17,17,3.7113742015834106,132.2338724605099,5.1450041461333855,-2.4659371576352833,922964.0098007037,887375.9640972227,Average,Above
2013-02-24,17,3.7767154508900544,132.33550102585076,5.124756509527899,0.011778865358090584,924916.0197397677,887375.9640972227,Average,Above
2013-03-03,17,3.8697041691896086,132.42444718357768,5.108535093828243,2.452319941437156,934445.5864300528,887375.9640972227,Average,Average
2013-03-10,17,3.96747917865402,132.5017244029191,5.089940589600602,4.043322151378288,926856.3929140621,887375.9640972227,Average,Average
2013-03-17,17,4.047413646529901,132.5765747673303,5.062575053354345,5.009153478547337,911175.2373272495,887375.9640972227,Average,Average
2013-03-24,17,4.1047268665108945,132.65268782032788,5.025401765968466,6.0350581054850565,921066.354104602,887375.9640972227,Average,Average
2013-03-31,17,4.149582236848784,132.7215687262599,4.984504010303447,7.376769754310906,969115.6830544028,887375.9640972227,Average,Average
2013-04-07,17,4.190822392337185,132.7707938341,4.949574052024113,8.693647949677187,1024851.4226572398,887375.9640972227,Above,Average
2013-04-14,17,4.226718093948591,132.79722756831708,4.927076265920347,9.6264406600367,1046176.3938464221,887375.9640972227,Above,Average
2013-04-21,17,4.2511161234400365,132.8090805609012,4.915268371059159,10.279059759817324,1025950.3826623844,887375.9640972227,Above,Average
2013-04-28,17,4.263567783560479,132.81390673997166,4.905701302790712,11.030161113902476,997031.3744834512,887375.9640972227,Average,Average
2013-05-05,17,4.269353482936148,132.80696657000829,4.8905279228116365,12.010518835767323,991876.315043238,887375.9640972227,Average,Below
2013-05-12,17,4.270908236398942,132.77489408891236,4.869247910797274,12.957227947597005,1008153.5509539364,887375.9640972227,Average,Below
2013-05-19,17,4.263924377947442,132.71194276279445,4.84843973759049,13.612477593174136,1020436.4688360904,887375.9640972227,Average,Below
2013-05-26,17,4.2440753147680415,132.63074894403707,4.834495382292009,14.140546423048994,1017699.6966884196,887375.9640972227,Average,Below
2013-06-02,17,4.214863117817207,132.5548221192575,4.826240841846132,15.043672801100257,1015977.2538801756,887375.9640972227,Average,Below
2013-06-09,17,4.185095233634288,132.50008617922092,4.814575424066044,16.674049375858726,1032130.8810819185,887375.9640972227,Above,Below
2013-06-16,17,4.158832646817636,132.4646493573888,4.78961533555048,18.872839286626906,1057226.2888689034,887375.9640972227,Above,Below
2013-06-23,17,4.131701375145945,132.43633517928524,4.749001767825783,21.065661245382003,1066705.834178013,887375.9640972227,Above,Above
2013-06-30,17,4.099543968055518,132.40812737322952,4.7004223359912825,22.657451754742123,1052793.99913453,887375.9640972227,Above,Above
2013-07-07,17,4.0683318079297015,132.38473204265884,4.656709944719906,23.371595152127014,1033324.5082730036,887375.9640972227,Above,Average
2013-07-14,17,4.051067525952959,132.37542037275352,4.627581346357801,23.350201561768852,1023671.6521219015,887375.9640972227,Above,Average
2013-07-21,17,4.053678236742528,132.3836952549903,4.6137524371771015,23.03047241005991,1011453.5182104008,887375.9640972227,Average,Average
2013-07-28,17,4.067242727376788,132.40547509679018,4.606987655191679,22.854549562862765,973794.1781110556,887375.9640972227,Average,Average
